﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:34Dtri5aguOAeXWkDrPbkb","Can't Leave You - Original Mix","Maceo Plex","Sweating Tears EP","1","1","535660","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:2mwptYSUenZkc1EL20HC30","Countach - Kölsch Remix","Butch, Kölsch","Countach","1","2","447446","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:3DO4r1LcdreYzoMR9gEKjq","Paradise","Rompasso","Paradise","1","1","171428","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:3EDbqYLrCNBP7J2CqcMPZO","The Power","Duke Dumont, Zak Abel","The Power","1","1","197449","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:09dnlZrhCzlWgbWUVhUHYh","Poseidon - Gorgon City Remix","Local Dialect, Gorgon City","Poseidon (Gorgon City Remix)","1","1","215238","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:25aqNQ9xQLl0zx4WuB9oXp","My House","Purple Disco Machine","My House / These Sheets","1","1","369500","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:5QnzAZ2W3Ap3gSiO2vsGQG","Work It","Marie Davidson","Working Class Woman","1","2","260320","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:3n69hLUdIsSa1WlRmjMZlW","Breezeblocks","alt-J","An Awesome Wave","1","4","227080","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:3pb9H6OG0syDiI3oPCdOzA","Letting Go","Mont Blvck","Letting Go","1","1","320355","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:5WxtmHAcrDbghHVGupu18h","Save Me (feat. MKLA)","Vintage Culture, Adam K, MKLA","Save Me (feat. MKLA)","1","1","193548","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:0bVp6yZEUrJzOm2agoFYZm","Human (Remix)","Vintage Culture, Bruno Be, Manimal","Human (Remix)","1","1","211024","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:064a2Kci3WI9nTirTqZtaj","Need U - Radio Edit","Vintage Culture, KRIEGER (BR)","Need U","1","1","209032","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:1ZHT4WSOuZPAl82T4nKWEN","Deep Inside Of Me (feat. MKLA)","Vintage Culture, Adam K, MKLA","Deep Inside Of Me (feat. MKLA)","1","1","230082","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:0rUDses2NKB2uRq4nI9REf","Magical (feat. ZOLLY) - Cassian Remix","Cassian, ZOLLY","Magical (feat. ZOLLY) [Remixes]","1","1","307121","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:4lle5Cc7FBdz0R8Eq7AKiG","The Swindle - Original Mix","Mihai Popoviciu","The Swindle","1","1","479201","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:59:26Z"
"spotify:track:7CASh7rYNVowXYu081As1S","No Victim Song (feat. Hannah Williams)","ATFC, Hannah Williams","No Victim Song (feat. Hannah Williams)","1","1","448899","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:2bbfiUnH4CATlekDS1dxNr","I Will Find","Vintage Culture, Rooftime","I Will Find","1","1","224733","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:7f1l28hpG0UgKgdxmoVuXm","Shotgun Bass - Vintage Culture Remix","Nytron, Lucas Arr","Shotgun Bass","1","2","393624","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:5lNOR0VAjztS4uvgnJqU3k","House Music - Robosonic Remix","Eddie Amador, Robosonic","House Music (Remixes)","1","3","407877","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:1Bl44VDv5LvJUOwyFFyMT3","Tides - C's Movement #1 - Carl Craig Remix","Beanfield, Bajka, Carl Craig","Whistling in Tongues / Tides EP","1","2","595506","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:5gL6UqstX51XiLJmSWBn1V","Caught in Between","Bondi","WellDone! Pieces 01","1","1","447225","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:6IlA4QwHVcITPdU1RLz0P2","Make It Better","Dashdot, Maxximal, Ashibah","Make It Better","1","1","164132","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:01:14Z"
"spotify:track:574kOxVgCcy70oq623rvPE","Pour Over","Vintage Culture, Adam K","Pour Over","1","1","213559","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:3yUcJwYu7fXAfqMj9krY6l","Thank You","Dido","No Angel","1","6","218360","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:5qfNgXC2oRsnmCcWNgfEeb","Emperor - Maceo Plex Last Disco Remix","Ali Love, feat. Kali, Maceo Plex","Emperor","1","3","455296","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:1ZHT4WSOuZPAl82T4nKWEN","Deep Inside Of Me (feat. MKLA)","Vintage Culture, Adam K, MKLA","Deep Inside Of Me (feat. MKLA)","1","1","230082","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:2HbhtUPvjjXwZKLNPCm8wb","U So Fine - Original Mix","Betoko","U So Fine EP","1","1","380106","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:5SyQxpapVvtEeHX9W1lrF5","Private Show","OFFAIAH","Private Show","1","1","207573","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:78jhqDlTfIQBAxYEJdXp7A","Walk Alone - Maceo Plex Revenge Mix","Maetrik","Unleash The Beast","1","2","359989","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:7ay4wBgrpnYRk8BwT09RSo","Spirit Lights - Adriatique Remix","Of Norway, Linnea Dale, Adriatique","Accretion - The Remixes","1","4","539603","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:538FCHPJnQr2uUwozj7SG2","Sweet Disposition","Gundamea, Andy Ruddy","Sweet Disposition","1","1","239271","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:1wLOwEDRIE4xYtN6jFJLDc","Confessing - Dub","Homework","Confessing","1","2","421530","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:2vyIoVK6ggvXVNEvmIt1vs","See-Line Woman","Nina Simone","Broadway-Blues-Ballads","1","9","155426","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:02:15Z"
"spotify:track:7064A04WbLywF456tmVzD0","On My Mind","Daft Hill","On My Mind","1","1","153600","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:49Ulh7pynJMUlH93r5UHnL","Beating Drum","Full Intention","The Beating Drum EP","1","1","323031","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:4McPoHVfn7qQptowbbPK23","Bros","Vintage Culture","Bros","1","1","216750","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:2HoDr1yVksl19omOhc1zWy","Hip Hop","Dead Prez","Let's Get Free","1","4","214066","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:2iNO5t5psqrHQBrF3fy6vg","The Underground","Flux Zone","The Underground","1","1","224262","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:01pwbzFuCoH0FTy6ufKv5I","I Want You (Original Mix) - TR427","Volkoder, Barja","Toolroom Radio EP427 - Presented By Mark Knight","1","7","190737","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:0e7ipj03S05BNilyu5bRzt","rockstar (feat. 21 Savage)","Post Malone, 21 Savage","beerbongs & bentleys","1","6","218146","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:0ysS85L71J1khKiHE2DMJq","What u Want - Liu Remix","Liu, Vintage Culture","Vintage Culture & Friends","1","3","170322","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:0luSqbBJsI4IvPeDsa51Tg","Basslyn","Bart B More","Basslyn","1","1","162873","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:6jit7ukmzx3OeyYzCHDE8M","This Song - Milos Pesovic Remix","Deluc, Milos Pesovic","This Song EP Remixes, Pt. 2","1","1","405853","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:0Z4iyvbVggrNj5RixYd4Uu","Where I Stand - Karmon Remix","Fabø, Lostcause, Karmon","Faze #08: H.O.S.H.","1","5","503257","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:03:35Z"
"spotify:track:0YEZrXCCmuU0IPe0AFiJTs","You Gonna Want Me","Tiga","Sexor","1","3","238373","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:2SABD0XMHNIpBxdiwcrrcC","Start Again - Original Mix","The Grass is Greener","Start Again","1","1","367854","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:0WN7ZQiZSihLg6103R4YS0","Holdin' On - Original Mix","Andre Crom","Holdin' On EP","1","1","418008","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:1eyttHGqfOvlqxKW4YXuPt","Knockout - Original Mix","The Upstroke, Sion","Kumasi Music VA 1","1","7","413797","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:4U0kFuTsMp0qsST2hR1mqs","I Know a Place","Miguel Campbell, Colour Castle","I Know a Place","1","1","153281","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:3EDbqYLrCNBP7J2CqcMPZO","The Power","Duke Dumont, Zak Abel","The Power","1","1","197449","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:6xeCQCtG0VVzV69qTiUg21","Nothing Scares Me Anymore","Steve Angello, Sam Martin","HUMAN","1","21","237826","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:6J3ndIjwESvBoOWu6RaDyB","Twilight vs Breathe (feat. HALIENE & Matthew Steeper) [ASOT 875] - Reality Test Remix","Adam K & Soha, HALIENE, Matthew Steeper, Reality Test","A State Of Trance Episode 875","1","32","225710","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:30cjLreSF4Xq0uAB89i2Ac","Need To Feel Loved - Adam K & Soha Vocal Mix","Reflekt, delline bass, Adam K & Soha","Need To Feel Loved","1","3","396643","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:3wGVYicGXEt2lHwMpX6nvW","Say a Prayer for Me","RÜFÜS DU SOL","Bloom","1","3","277324","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:71U1YGFy2VXP5Bmm5t3h2I","Blame Game - Original Mix","Greg Pidcock","Blame Game","1","1","483154","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:04:19Z"
"spotify:track:2RSiUZeUy6RdS89VxOcvjN","Midnight Walking - Original Mix","Adriatique, Name One","Midnight Walking","1","2","493198","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:0F2BxpbxH8Yc3pLub48hrb","Pjanoo - Radio Edit","Eric Prydz","Pjanoo","1","1","157432","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:5U1qULc4DdHyXLr3CZkP9H","Brandy Alexander","Freeform Five","Brandy Alexander","1","1","394802","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:7IXVjnFnFsGQ21qBV3Uo1T","Envision - Âme Remix","Osunlade, Âme","Envision Remixes","1","1","556306","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:0oqRMQw5URypKRa3r3XJrc","The One You Left Behind - SØNIN Remix","Yotto, Vök, SØNIN","Hyperfall (Remixed)","1","6","278760","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:2y9Sbx0B3zN6svs7oS75gG","Right On","Space Motion","Right on / Human Tears","1","1","440276","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:2VWWCyzjWLXyDp6qNQd3LR","Music Rises Up - Claptone Remix","Kyodai, Stee Downes, Claptone","Music Rises up Remixes","1","1","395418","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:7CASh7rYNVowXYu081As1S","No Victim Song (feat. Hannah Williams)","ATFC, Hannah Williams","No Victim Song (feat. Hannah Williams)","1","1","448899","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:0Quc6FoKGwXVMNR9TgUc48","Bakerman - Soul Clap Remix","Laid Back, Soul Clap","Cocaine Cool / Bakerman","1","3","539016","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:3lV4QCwo90WZ82rfLvRq4J","Want You All / Love On The Line (Accapella) - Mixed","Jade Cox, Kormak","Defected Radio Episode 147 (hosted by Monki)","1","8","180261","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:05:08Z"
"spotify:track:0rUDses2NKB2uRq4nI9REf","Magical (feat. ZOLLY) - Cassian Remix","Cassian, ZOLLY","Magical (feat. ZOLLY) [Remixes]","1","1","307121","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:6HwFh0ENQwt5nj0q8SaJ3S","Pra Nao Dizer Que Nao Falei das Flores - Federico Scavo 2012 Break Set Remix","Federico Scavo feat. Simone","Pra Nao Dizer Que Nao Falei das Flores (2012 Mixes)","1","5","462240","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:6UkXnPr9lHicC1bqbU92Ly","Do It","D.Y.A","Do It","1","1","417335","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:6U14V5Y42f2Hfhh4I5EcC3","Ruba","Cherry (UA)","Ruba / Come to Me / Jumanji","1","1","389656","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:10fYerkpuLv3Fvh8EP7gf1","Electricity - Original Mix","Pleasure State, MK, Lee Foss, Anabel Englund","Electricity EP","1","1","335389","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:7pKfPomDEeI4TPT6EOYjn9","Imagine - 2010 Mix","John Lennon","Imagine","1","1","187866","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:3JU7GqkbT5S51rgCbYJ20t","Funkytown","Lipps Inc.","Shrek 2 (Original Motion Picture Soundtrack)","1","5","239826","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:1wLOwEDRIE4xYtN6jFJLDc","Confessing - Dub","Homework","Confessing","1","2","421530","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:7m755zJUSOjUPvCunHIszP","Makk","Pinco","Makk","1","1","392174","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:3uj4vW8m4b6bjnyvMD3wYY","5th Element","Marcus Meinhardt","Bamboo","1","2","409536","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:2tXlRosY0nvmJvbrcQN7PS","My Boy (Meduza Remix) - Edit","R Plus, Dido, MEDUZA","My Boy (Meduza Remix)","1","2","189677","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:06:17Z"
"spotify:track:6MKKPQjpfFxQdbnzM384eK","Heartbreaker","Crazy P","When We On","1","5","326809","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:0TqLKCs9QLAEd47d4OiWRP","Walk the Line","The Tallest Man On Earth","The Tallest Man On Earth","1","2","212160","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:2y9Sbx0B3zN6svs7oS75gG","Right On","Space Motion","Right on / Human Tears","1","1","440276","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:0AqMAXSzkIRMV0alAddJK8","Slow Down","Maverick Sabre, Jorja Smith","Slow Down","1","1","211064","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:5lNOR0VAjztS4uvgnJqU3k","House Music - Robosonic Remix","Eddie Amador, Robosonic","House Music (Remixes)","1","3","407877","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:0eJUVDDugGEmqeCmmPGalT","Disco Nights - Original Mix","Vintage Culture","Disco Nights EP","1","1","440607","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:7tfW0nymy4T8CuoEhaQoPf","Slip Away","Bambook, Mennie, Cari Golden","Slip Away","1","1","388051","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:5dPnmCgZhhV9MjMiNFPR97","Romantica - Original Mix","Ruben Mandolini","Romantica","1","1","436320","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:6yH0tZj4jJKByOxXipfp9L","Let U Go","Antdot, Meca","Let U Go","1","1","232258","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:13QBrKQx6FEl03szDe5AOp","Phases","Howling, RY X, Frank Wiedemann","Phases","1","1","508466","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:5gL6UqstX51XiLJmSWBn1V","Caught in Between","Bondi","WellDone! Pieces 01","1","1","447225","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:07:08Z"
"spotify:track:2bbfiUnH4CATlekDS1dxNr","I Will Find","Vintage Culture, Rooftime","I Will Find","1","1","224733","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:7Feaw9WAEREY0DUOSXJLOM","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix, Macklemore, Fall Out Boy","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","1","1","163804","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:0h9xxCoXw2LkdJG9pR79RN","Neutron Dance - Edit","Krystal Klear","Neutron Dance (Edit)","1","1","171613","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:4tbC0eXSu3Bd5gnPoY3YXB","My Girl","Vintage Culture, Fancy Inc","My Girl","1","1","234782","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:46RVKt5Edm1zl0rXhPJZxz","Down Under","Men At Work","The Best Of Men At Work: Contraband","1","2","220866","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:4jHB8cLwEtbFzcbwymr0Do","Summertime - Original Edit","Milk & Sugar","Summertime (Edit)","1","1","195121","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:2y2TNx72H4oE01TkztsAR6","Fade Out Lines - The Avener Rework","The Avener, Phoebe Killdeer","The Wanderings Of The Avener","1","2","276600","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:3QuNMWSqZDYk74IzYEnyw4","Bitter Sweet Jazz Symphony (Lounge Jazz Music)","Jazz Lounge","Cool Jazz Chill Out - Soothing Instrumental Jazz Music, Smooth Songs with Piano and Sax","1","20","231828","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:61IRlyOEGcXjv37oIRS1Tm","Wolliner","Erik Hagleton","Wolliner - Single","1","1","328276","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:2IglwJCMqvo1STRTuLoJon","Bad Habit - Alex Metric Remix","Foals, Alex Metric, Alex Metric @ The Batcave","Bad Habit EP","1","2","487868","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:08:36Z"
"spotify:track:5r3aYGutXgsxSqB6W3RrzJ","Sunlight (feat. Years and Years) - Radio Edit","The Magician, Years & Years","Sunlight (feat. Years & Years) [Radio Edit]","1","1","193481","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:31AOj9sFz2gM0O3hMARRBx","Losing My Religion","R.E.M.","Out Of Time (25th Anniversary Edition)","1","2","268426","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:2FmFKmDJyF1VzLqPO1yEBt","Party Rockin (Esbórnia)","Vintage Culture","Vintage Culture & Friends 2","1","3","313994","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:3K16ZsnNjOTY1Esnrx0rQg","In The Dark","Vintage Culture, Fancy Inc","In The Dark","1","1","207264","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:7q8xVdmpBJHNOA6pZq1Hhw","Tell Me Are We","Rampa, WhoMadeWho","They Will EP","1","3","413314","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:1ZHT4WSOuZPAl82T4nKWEN","Deep Inside Of Me (feat. MKLA)","Vintage Culture, Adam K, MKLA","Deep Inside Of Me (feat. MKLA)","1","1","230082","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:5HBHjCETsFJP5bltmJ4BKs","Turn Around - Âme Remix","Sailor & I, Âme","Turn Around","1","3","483760","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:5p1ex0pXv6jSPJ6QbumQpD","Piece Of Your Heart","MEDUZA, Goodboys","Piece Of Your Heart","1","1","152913","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:51H2y6YrNNXcy3dfc3qSbA","When Doves Cry","Prince","Purple Rain","1","6","352906","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:2NeSirLM2VHQW4upn0nMfB","Starry Night - Edit","Peggy Gou","Starry Night","1","2","233978","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:6rLQZW36LaEUGWl3sWTg7v","No Place","RÜFÜS DU SOL","SOLACE","1","5","237986","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:09:33Z"
"spotify:track:476iNCuZzxV3AXQeRlF1qv","Swallow - Tale Of Us Remix","Monolink, Tale Of Us","Swallow (Tale Of Us Remix)","1","1","445151","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:5RRW8mTdeutSNYSmV4om5C","Keep Control - ARTBAT Remix","Sono, ARTBAT","Keep Control (ARTBAT Remix)","1","1","483902","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:0el7gszK0fJtlFHBteFAOe","Pour Over - Fancy Inc Remix","Vintage Culture, Adam K, Fancy Inc","Pour Over (The Remixes)","1","2","330491","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:0wtHjEAzLYYyGuk2WtpGwS","Easy","Commodores","The Very Best Of The Commodores","1","1","260893","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:0rAX31FT5w3ZQbQMUSkxy8","Lança Perfume","Rita Lee","Rita Hits","1","21","127840","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:27py1Q0fMmpuSYiOAKBZPb","Intro (Rework) - Remix","Vintage Culture, Bruno Be, Öwnboss, Ashibah","Intro (Rework) [Remix]","1","1","233000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:1tNxprI7wf87blRuXUyEvC","Grey","Kölsch","Speicher 93","1","1","293578","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:2prMWfWHr3x1NEW6luHclH","Slow Down","The Human Experience, Elijah Ray, Rohne","Stillness in Motion","1","2","223480","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:0I45yWUWcC9fzdbZhiFxhg","XTC","Solardo, Eli Brown","XTC","1","1","156630","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T18:10:47Z"
"spotify:track:7LLndwVJOXV2PDAqvHyCcy","Caught in Between - Remix","Gabe, Vintage Culture, Bondi","Caught in Between (Remix)","1","1","194810","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-27T18:46:29Z"
